Building_ID,Floor,Zone,Room_ID,Day_Type,Season,Indoor_Temperature_C,Outdoor_Temperature_C,Humidity_Percent,CO2_ppm,Occupancy,HVAC_Status,HVAC_Mode,HVAC_Setpoint_C,Lighting_Level_Percent,Equipment_Load_kW,Solar_Radiation_Wm2,Wind_Speed_mps,Electricity_Price_per_kWh,Renewable_Generation_kWh,Energy_Consumption_kWh,Carbon_Emission_kgCO2,Comfort_Score,Predicted_Energy_kWh,Recommended_HVAC_Setpoint_C,Expected_Energy_Saving_Percent,AI_Action,Hour,Day,Month,Year,DayOfWeek,WeekOfYear,Quarter,IsWeekend
B1,4,Zone-7,Room-127,Weekday,Winter,22.92,29.48,61.8,440,0,ON,Cooling,24,10,4.69,0.0,0.6,0.1,0.0,42.96,35.23,92.2,44.55,25,12,Shift non-critical loads,23,29,1,2025,2,5,1,0
B1,1,Zone-5,Room-126,Weekday,Winter,24.34,28.69,48.3,563,10,ON,Cooling,24,60,7.13,0.0,2.1,0.1,0.0,57.01,46.75,97.9,57.98,24,8,Decrease HVAC setpoint,0,30,1,2025,3,5,1,0
B1,1,Zone-1,Room-145,Weekday,Winter,24.06,24.88,54.9,441,0,OFF,Ventilation,28,10,4.54,0.0,2.74,0.1,0.0,40.04,32.83,98.7,38.56,25,8,Reduce ventilation,1,30,1,2025,3,5,1,0
B1,5,Zone-2,Room-138,Weekday,Winter,23.96,25.04,47.8,589,12,ON,Cooling,24,60,7.19,0.0,2.09,0.1,0.0,53.04,43.49,99.3,54.75,24,8,Reduce ventilation,2,30,1,2025,3,5,1,0
B1,4,Zone-1,Room-142,Weekday,Winter,24.38,23.11,53.7,657,14,ON,Ventilation,24,60,7.35,0.0,1.74,0.1,0.0,52.5,43.05,97.4,53.89,24,8,Increase HVAC setpoint,3,30,1,2025,3,5,1,0
B1,4,Zone-1,Room-114,Weekday,Winter,23.94,20.11,60.9,620,14,ON,Ventilation,24,60,7.3,0.0,3.23,0.1,0.0,48.48,39.75,97.5,48.84,24,8,Maintain settings,4,30,1,2025,3,5,1,0
B1,1,Zone-3,Room-139,Weekday,Winter,23.32,18.99,50.2,672,16,ON,Ventilation,24,60,7.39,0.0,4.13,0.1,0.0,51.87,42.53,96.5,53.0,24,8,Reduce ventilation,5,30,1,2025,3,5,1,0
B1,1,Zone-8,Room-101,Weekday,Winter,23.1,18.84,60.7,415,0,OFF,Ventilation,28,10,4.63,0.0,4.6,0.1,0.0,34.56,28.34,93.4,35.01,25,8,Shift non-critical loads,6,30,1,2025,3,5,1,0
B1,1,Zone-2,Room-112,Weekday,Winter,23.18,17.37,56.9,407,0,OFF,Ventilation,28,10,4.58,207.1,1.87,0.1,0.52,33.86,27.77,94.5,34.28,25,8,Dim lighting,7,30,1,2025,3,5,1,0
B1,2,Zone-4,Room-144,Weekday,Winter,25.34,16.98,53.2,1314,55,ON,Ventilation,24,90,14.81,400.0,2.21,0.1,1.0,88.36,72.46,69.3,89.69,24,8,Reduce ventilation,8,30,1,2025,3,5,1,0
B1,3,Zone-8,Room-106,Weekday,Winter,24.21,17.02,64.4,1002,36,ON,Ventilation,24,90,11.69,565.7,1.91,0.15,1.41,72.22,59.22,86.9,73.83,24,8,Dim lighting,9,30,1,2025,3,5,1,0
B1,4,Zone-7,Room-144,Weekday,Winter,24.63,17.09,44.5,1119,45,ON,Ventilation,24,90,12.94,692.8,3.27,0.15,1.73,79.89,65.51,81.2,78.85,24,8,Dim lighting,10,30,1,2025,3,5,1,0
B1,1,Zone-5,Room-136,Weekday,Winter,24.39,19.82,54.7,1221,51,ON,Ventilation,24,90,13.86,772.7,4.3,0.15,1.93,81.84,67.11,78.0,80.96,24,8,Dim lighting,11,30,1,2025,3,5,1,0
B1,2,Zone-8,Room-105,Weekday,Winter,24.64,21.43,52.1,1269,53,ON,Ventilation,24,90,14.9,800.0,2.24,0.15,2.0,85.07,69.76,75.1,86.94,24,8,Shift non-critical loads,12,30,1,2025,3,5,1,0
B1,2,Zone-7,Room-128,Weekday,Winter,24.91,23.0,59.7,1271,52,ON,Ventilation,24,90,14.2,772.7,3.96,0.15,1.93,85.86,70.41,72.1,85.68,24,8,Dim lighting,13,30,1,2025,3,5,1,0
B1,4,Zone-1,Room-134,Weekday,Winter,24.52,23.59,66.0,1145,45,ON,Ventilation,24,90,12.86,692.8,3.74,0.15,1.73,80.87,66.31,78.5,81.04,24,8,Reduce ventilation,14,30,1,2025,3,5,1,0
B1,1,Zone-5,Room-145,Weekday,Winter,24.04,25.76,57.2,1028,38,ON,Cooling,24,90,11.51,565.7,4.58,0.15,1.41,76.19,62.48,88.0,77.23,24,8,Increase ventilation,15,30,1,2025,3,5,1,0
B1,5,Zone-2,Room-127,Weekday,Winter,24.27,27.02,56.2,1031,37,ON,Cooling,24,90,11.65,400.0,2.97,0.15,1.0,77.57,63.61,86.9,77.38,24,8,Dim lighting,16,30,1,2025,3,5,1,0
B1,2,Zone-6,Room-116,Weekday,Winter,24.04,30.0,55.6,1136,44,ON,Cooling,24,90,12.86,207.1,3.46,0.15,0.52,88.38,72.47,83.4,88.13,24,8,Shift non-critical loads,17,30,1,2025,3,5,1,0
B1,4,Zone-7,Room-136,Weekday,Winter,23.53,29.22,60.1,574,11,ON,Cooling,24,60,7.42,0.0,3.21,0.18,0.0,57.54,47.18,95.6,57.09,24,8,Dim lighting,18,30,1,2025,3,5,1,0
B1,3,Zone-6,Room-112,Weekday,Winter,23.03,31.69,44.5,442,1,ON,Cooling,24,60,4.97,0.0,3.32,0.18,0.0,49.6,40.67,94.1,49.99,25,12,Increase HVAC setpoint,19,30,1,2025,3,5,1,0
B1,5,Zone-8,Room-139,Weekday,Winter,23.33,31.85,56.3,445,2,ON,Cooling,24,60,5.3,0.0,2.27,0.18,0.0,51.68,42.38,95.4,50.2,25,12,Dim lighting,20,30,1,2025,3,5,1,0
B1,5,Zone-5,Room-121,Weekday,Winter,23.7,31.04,45.5,473,4,ON,Cooling,24,60,5.3,0.0,2.99,0.18,0.0,52.91,43.39,97.6,53.61,25,12,Shift non-critical loads,21,30,1,2025,3,5,1,0
B1,5,Zone-8,Room-120,Weekday,Winter,24.28,29.92,53.8,625,14,ON,Cooling,24,60,7.7,0.0,4.86,0.18,0.0,61.64,50.54,97.9,59.76,24,8,Increase ventilation,22,30,1,2025,3,5,1,0
B1,3,Zone-4,Room-119,Weekday,Winter,23.82,29.37,57.7,628,12,ON,Cooling,24,60,7.15,0.0,3.9,0.1,0.0,56.89,46.65,97.6,56.26,24,8,Maintain settings,23,30,1,2025,3,5,1,0
B1,3,Zone-8,Room-124,Weekday,Winter,23.44,27.97,53.2,397,0,OFF,Cooling,28,10,5.14,0.0,3.82,0.1,0.0,45.08,36.97,96.6,44.72,25,8,Increase ventilation,0,31,1,2025,4,5,1,0
B1,5,Zone-6,Room-122,Weekday,Winter,23.46,26.73,54.3,531,8,ON,Cooling,24,60,6.61,0.0,1.15,0.1,0.0,48.66,39.9,96.4,49.76,25,12,Shift non-critical loads,1,31,1,2025,4,5,1,0
B1,5,Zone-4,Room-105,Weekday,Winter,22.98,23.6,66.8,395,0,OFF,Ventilation,28,10,5.25,0.0,2.86,0.1,0.0,35.69,29.27,91.6,37.69,25,8,Maintain settings,2,31,1,2025,4,5,1,0
B1,2,Zone-4,Room-113,Weekday,Winter,23.3,21.46,63.6,570,8,ON,Ventilation,24,60,6.63,0.0,3.63,0.1,0.0,46.42,38.06,93.8,44.44,25,12,Increase ventilation,3,31,1,2025,4,5,1,0
B1,4,Zone-2,Room-131,Weekday,Winter,24.13,20.07,56.6,570,8,ON,Ventilation,24,60,6.12,0.0,0.9,0.1,0.0,43.84,35.95,98.0,44.5,25,12,Shift non-critical loads,4,31,1,2025,4,5,1,0
B1,3,Zone-3,Room-128,Weekday,Winter,23.14,19.62,54.0,440,0,OFF,Ventilation,28,10,4.64,0.0,1.78,0.1,0.0,34.51,28.3,94.9,35.4,25,8,Maintain settings,5,31,1,2025,4,5,1,0
B1,4,Zone-1,Room-123,Weekday,Winter,24.08,17.82,58.6,421,0,OFF,Ventilation,28,10,5.22,0.0,1.56,0.1,0.0,34.55,28.33,97.9,34.32,25,8,Shift non-critical loads,6,31,1,2025,4,5,1,0
B1,1,Zone-1,Room-148,Weekday,Winter,23.29,16.97,46.1,413,0,OFF,Ventilation,28,10,4.96,207.1,3.42,0.1,0.52,36.04,29.55,95.7,36.76,25,8,Decrease HVAC setpoint,7,31,1,2025,4,5,1,0
B1,5,Zone-5,Room-139,Weekday,Winter,24.4,15.81,48.5,995,36,ON,Ventilation,24,90,11.83,400.0,4.31,0.1,1.0,71.68,58.78,88.9,73.07,24,8,Dim lighting,8,31,1,2025,4,5,1,0
B1,1,Zone-2,Room-111,Weekday,Winter,24.84,16.55,62.4,931,33,ON,Ventilation,24,90,10.74,565.7,4.15,0.15,1.41,68.26,55.97,87.4,68.89,24,8,Decrease HVAC setpoint,9,31,1,2025,4,5,1,0
B1,3,Zone-7,Room-120,Weekday,Winter,24.21,17.63,62.4,1023,37,ON,Ventilation,24,90,12.1,692.8,1.32,0.15,1.73,70.81,58.06,86.3,70.26,24,8,Increase HVAC setpoint,10,31,1,2025,4,5,1,0
B1,3,Zone-7,Room-138,Weekday,Winter,24.77,18.28,52.0,1302,55,ON,Ventilation,24,90,14.84,772.7,4.47,0.15,1.93,87.5,71.75,72.9,86.81,24,8,Increase ventilation,11,31,1,2025,4,5,1,0
B1,1,Zone-7,Room-138,Weekday,Winter,25.1,19.89,46.0,1139,45,ON,Ventilation,24,90,12.62,800.0,4.0,0.15,2.0,77.73,63.74,78.3,78.62,24,8,Reduce ventilation,12,31,1,2025,4,5,1,0
B1,4,Zone-3,Room-106,Weekday,Winter,24.22,22.97,56.9,1098,42,ON,Ventilation,24,90,13.01,772.7,3.49,0.15,1.93,79.06,64.83,84.0,78.47,24,8,Shift non-critical loads,13,31,1,2025,4,5,1,0
B1,2,Zone-5,Room-136,Weekday,Winter,24.7,22.94,53.2,1161,47,ON,Ventilation,24,90,13.8,692.8,2.39,0.15,1.73,82.29,67.48,79.5,81.21,24,8,Increase HVAC setpoint,14,31,1,2025,4,5,1,0
B1,5,Zone-3,Room-138,Weekday,Winter,24.09,25.8,61.7,837,27,ON,Cooling,24,90,10.14,565.7,2.4,0.15,1.41,66.96,54.91,95.5,66.02,24,8,Increase HVAC setpoint,15,31,1,2025,4,5,1,0
B1,5,Zone-7,Room-137,Weekday,Winter,25.06,26.45,63.3,1346,57,ON,Cooling,24,90,14.79,400.0,5.02,0.15,1.0,94.39,77.4,67.2,94.8,24,8,Dim lighting,16,31,1,2025,4,5,1,0
B1,3,Zone-2,Room-109,Weekday,Winter,25.29,30.1,65.2,1400,61,ON,Cooling,24,90,16.46,207.1,2.85,0.15,0.52,106.23,87.11,63.2,105.76,24,8,Increase HVAC setpoint,17,31,1,2025,4,5,1,0
B1,1,Zone-7,Room-127,Weekday,Winter,23.42,29.3,58.2,401,0,ON,Cooling,24,10,5.11,0.0,4.06,0.18,0.0,46.14,37.83,95.4,47.26,25,12,Shift non-critical loads,18,31,1,2025,4,5,1,0
B1,4,Zone-7,Room-103,Weekday,Winter,23.9,30.69,63.0,488,3,ON,Cooling,24,60,5.8,0.0,3.11,0.18,0.0,49.81,40.84,96.9,49.57,25,12,Increase ventilation,19,31,1,2025,4,5,1,0
B1,4,Zone-3,Room-132,Weekday,Winter,23.99,30.53,64.8,466,4,ON,Cooling,24,60,6.2,0.0,3.64,0.18,0.0,50.21,41.17,97.0,50.53,25,12,Shift non-critical loads,20,31,1,2025,4,5,1,0
B1,3,Zone-1,Room-130,Weekday,Winter,23.17,29.96,46.5,398,0,ON,Cooling,24,10,4.91,0.0,3.42,0.18,0.0,46.91,38.47,95.1,46.49,25,12,Shift non-critical loads,21,31,1,2025,4,5,1,0
B1,5,Zone-2,Room-148,Weekday,Winter,23.62,29.93,49.5,541,8,ON,Cooling,24,60,6.43,0.0,3.41,0.18,0.0,56.43,46.27,98.0,56.42,25,12,Increase ventilation,22,31,1,2025,4,5,1,0
B1,3,Zone-1,Room-127,Weekday,Winter,24.13,27.89,66.6,661,14,ON,Cooling,24,60,7.91,0.0,3.4,0.1,0.0,56.68,46.48,96.0,55.08,24,8,Dim lighting,23,31,1,2025,4,5,1,0
B1,2,Zone-3,Room-119,Weekend,Winter,23.92,28.22,46.7,432,1,ON,Cooling,24,60,5.36,0.0,4.38,0.1,0.0,46.79,38.37,98.9,45.23,25,12,Reduce ventilation,0,1,2,2025,5,5,1,1
B1,1,Zone-5,Room-121,Weekend,Winter,23.12,26.8,50.5,554,7,ON,Cooling,24,60,6.68,0.0,0.5,0.1,0.0,48.99,40.17,95.5,49.61,25,12,Increase ventilation,1,1,2,2025,5,5,1,1
B1,1,Zone-8,Room-144,Weekend,Winter,24.05,23.79,51.2,534,8,ON,Ventilation,24,60,6.37,0.0,2.81,0.1,0.0,45.0,36.9,99.5,44.71,25,12,Increase HVAC setpoint,2,1,2,2025,5,5,1,1
B1,3,Zone-3,Room-113,Weekend,Winter,23.23,21.84,63.5,565,8,ON,Ventilation,24,60,6.28,0.0,1.03,0.1,0.0,44.99,36.89,93.4,43.98,25,12,Shift non-critical loads,3,1,2,2025,5,5,1,1
B1,1,Zone-6,Room-125,Weekend,Winter,23.98,20.25,61.0,496,5,ON,Ventilation,24,60,5.59,0.0,2.78,0.1,0.0,40.95,33.58,97.7,39.4,25,12,Shift non-critical loads,4,1,2,2025,5,5,1,1
B1,1,Zone-2,Room-102,Weekend,Winter,23.96,20.25,43.3,428,2,ON,Ventilation,24,60,5.33,0.0,3.95,0.1,0.0,37.08,30.41,98.4,36.23,25,12,Maintain settings,5,1,2,2025,5,5,1,1
B1,4,Zone-1,Room-126,Weekend,Winter,24.1,19.07,44.2,479,4,ON,Ventilation,24,60,5.95,0.0,3.32,0.1,0.0,42.07,34.5,98.4,41.39,25,12,Shift non-critical loads,6,1,2,2025,5,5,1,1
B1,1,Zone-4,Room-146,Weekend,Winter,23.85,16.85,52.0,505,4,ON,Ventilation,24,60,5.62,207.1,2.96,0.1,0.52,39.55,32.43,98.9,38.7,25,12,Dim lighting,7,1,2,2025,5,5,1,1
B1,1,Zone-2,Room-110,Weekend,Winter,23.06,16.86,66.6,523,6,ON,Ventilation,24,60,6.12,400.0,3.07,0.1,1.0,43.71,35.84,92.0,41.97,25,12,Decrease HVAC setpoint,8,1,2,2025,5,5,1,1
B1,5,Zone-2,Room-124,Weekend,Winter,23.87,18.11,55.3,514,6,ON,Ventilation,24,60,6.15,565.7,4.56,0.15,1.41,41.76,34.24,98.3,42.9,25,12,Maintain settings,9,1,2,2025,5,5,1,1
B1,3,Zone-4,Room-130,Weekend,Winter,23.8,17.13,51.3,455,3,ON,Ventilation,24,60,5.14,692.8,4.28,0.15,1.73,36.97,30.32,98.8,35.9,25,12,Increase HVAC setpoint,10,1,2,2025,5,5,1,1
B1,2,Zone-8,Room-114,Weekend,Winter,23.63,19.97,52.2,451,1,ON,Ventilation,24,60,4.94,772.7,1.9,0.15,1.93,36.95,30.3,97.7,37.38,25,12,Decrease HVAC setpoint,11,1,2,2025,5,5,1,1
B1,2,Zone-3,Room-149,Weekend,Winter,23.97,20.08,48.5,538,8,ON,Ventilation,24,60,6.54,800.0,3.01,0.15,2.0,41.57,34.09,99.6,41.67,25,12,Shift non-critical loads,12,1,2,2025,5,5,1,1
B1,2,Zone-6,Room-142,Weekend,Winter,23.14,22.87,62.7,569,8,ON,Ventilation,24,60,6.67,772.7,3.5,0.15,1.93,42.88,35.16,93.2,43.9,25,12,Decrease HVAC setpoint,13,1,2,2025,5,5,1,1
B1,1,Zone-8,Room-119,Weekend,Winter,23.26,24.86,53.6,423,1,ON,Ventilation,24,60,5.36,692.8,4.02,0.15,1.73,39.58,32.46,95.6,38.36,25,12,Dim lighting,14,1,2,2025,5,5,1,1
B1,4,Zone-3,Room-146,Weekend,Winter,23.9,24.66,48.1,535,8,ON,Ventilation,24,60,6.41,565.7,4.02,0.15,1.41,46.67,38.27,99.1,47.26,25,12,Dim lighting,15,1,2,2025,5,5,1,1
B1,1,Zone-6,Room-126,Weekend,Winter,23.82,26.52,59.8,548,7,ON,Cooling,24,60,6.71,400.0,3.21,0.15,1.0,47.04,38.57,97.1,48.73,25,12,Increase HVAC setpoint,16,1,2,2025,5,5,1,1
B1,2,Zone-4,Room-134,Weekend,Winter,23.36,29.1,55.6,526,7,ON,Cooling,24,60,6.7,207.1,0.99,0.15,0.52,54.42,44.62,95.7,55.95,25,12,Increase ventilation,17,1,2,2025,5,5,1,1
B1,1,Zone-5,Room-106,Weekend,Winter,23.05,30.29,64.9,489,5,ON,Cooling,24,60,5.97,0.0,2.08,0.18,0.0,53.43,43.81,92.3,54.83,25,12,Maintain settings,18,1,2,2025,5,5,1,1
B1,1,Zone-6,Room-149,Weekend,Winter,23.22,31.35,44.1,476,3,ON,Cooling,24,60,5.14,0.0,3.25,0.18,0.0,50.73,41.6,94.9,50.47,25,12,Dim lighting,19,1,2,2025,5,5,1,1
B1,1,Zone-1,Room-104,Weekend,Winter,23.39,31.08,46.1,474,3,ON,Cooling,24,60,5.15,0.0,2.93,0.18,0.0,50.63,41.52,96.2,49.38,25,12,Reduce ventilation,20,1,2,2025,5,5,1,1
B1,3,Zone-1,Room-147,Weekend,Winter,23.56,30.54,66.0,598,11,ON,Cooling,24,60,6.76,0.0,1.86,0.18,0.0,57.06,46.79,94.6,56.84,24,8,Dim lighting,21,1,2,2025,5,5,1,1
B1,4,Zone-6,Room-111,Weekend,Winter,24.35,29.76,66.2,588,10,ON,Cooling,24,60,6.75,0.0,2.21,0.18,0.0,55.19,45.26,95.0,56.23,24,8,Shift non-critical loads,22,1,2,2025,5,5,1,1
B1,3,Zone-8,Room-103,Weekend,Winter,23.69,28.04,63.2,438,1,ON,Cooling,24,60,5.07,0.0,3.89,0.1,0.0,45.06,36.95,95.8,46.94,25,12,Increase ventilation,23,1,2,2025,5,5,1,1
B1,5,Zone-2,Room-127,Weekend,Winter,23.13,26.75,56.0,553,7,ON,Cooling,24,60,5.93,0.0,2.25,0.1,0.0,49.93,40.94,94.5,49.28,25,12,Dim lighting,0,2,2,2025,6,5,1,1
B1,1,Zone-2,Room-111,Weekend,Winter,23.57,26.07,50.8,498,4,ON,Cooling,24,60,5.91,0.0,4.06,0.1,0.0,44.66,36.62,97.7,44.36,25,12,Reduce ventilation,1,2,2,2025,6,5,1,1
B1,1,Zone-3,Room-136,Weekend,Winter,23.17,24.76,60.9,477,4,ON,Ventilation,24,60,5.98,0.0,1.15,0.1,0.0,45.71,37.48,93.7,43.79,25,12,Shift non-critical loads,2,2,2,2025,6,5,1,1
B1,4,Zone-8,Room-132,Weekend,Winter,23.14,21.69,66.2,443,0,OFF,Ventilation,28,10,4.59,0.0,2.63,0.1,0.0,35.72,29.29,92.5,37.13,25,8,Increase HVAC setpoint,3,2,2,2025,6,5,1,1
B1,1,Zone-4,Room-119,Weekend,Winter,23.46,21.36,53.1,485,3,ON,Ventilation,24,60,5.46,0.0,3.66,0.1,0.0,40.11,32.89,96.7,39.1,25,12,Decrease HVAC setpoint,4,2,2,2025,6,5,1,1
B1,4,Zone-1,Room-109,Weekend,Winter,23.21,18.99,67.0,635,12,ON,Ventilation,24,60,7.02,0.0,3.11,0.1,0.0,47.42,38.88,92.6,46.85,24,8,Maintain settings,5,2,2,2025,6,5,1,1
B1,2,Zone-5,Room-118,Weekend,Winter,23.25,18.55,60.2,510,7,ON,Ventilation,24,60,6.08,0.0,0.76,0.1,0.0,42.55,34.89,94.2,42.17,25,12,Maintain settings,6,2,2,2025,6,5,1,1
B1,2,Zone-3,Room-150,Weekend,Winter,23.8,18.15,48.5,459,3,ON,Ventilation,24,60,5.56,207.1,2.67,0.1,0.52,37.96,31.13,98.7,37.18,25,12,Decrease HVAC setpoint,7,2,2,2025,6,5,1,1
B1,4,Zone-6,Room-139,Weekend,Winter,24.04,15.95,63.8,501,4,ON,Ventilation,24,60,5.84,400.0,3.54,0.1,1.0,38.4,31.49,97.0,39.65,25,12,Dim lighting,8,2,2,2025,6,5,1,1
B1,1,Zone-3,Room-105,Weekend,Winter,23.24,17.86,56.3,427,1,ON,Ventilation,24,60,5.43,565.7,4.38,0.15,1.41,38.24,31.36,94.9,39.61,25,12,Increase HVAC setpoint,9,2,2,2025,6,5,1,1
B1,3,Zone-8,Room-123,Weekend,Winter,24.13,19.05,53.3,508,4,ON,Ventilation,24,60,5.3,692.8,2.87,0.15,1.73,38.82,31.83,98.7,37.28,25,12,Maintain settings,10,2,2,2025,6,5,1,1
B1,2,Zone-4,Room-136,Weekend,Winter,24.36,18.75,55.0,608,11,ON,Ventilation,24,60,7.42,772.7,2.06,0.15,1.93,46.97,38.52,97.2,46.75,24,8,Dim lighting,11,2,2,2025,6,5,1,1
B1,3,Zone-8,Room-108,Weekend,Winter,22.98,20.58,55.5,448,3,ON,Ventilation,24,60,5.96,800.0,2.75,0.15,2.0,39.65,32.51,93.8,37.71,25,12,Decrease HVAC setpoint,12,2,2,2025,6,5,1,1
B1,5,Zone-2,Room-108,Weekend,Winter,24.02,22.21,59.0,521,7,ON,Ventilation,24,60,6.21,772.7,3.31,0.15,1.93,42.05,34.48,98.1,41.92,25,12,Dim lighting,13,2,2,2025,6,5,1,1
B1,1,Zone-3,Room-130,Weekend,Winter,23.34,24.93,58.9,482,3,ON,Ventilation,24,60,5.33,692.8,3.71,0.15,1.73,42.98,35.24,94.9,42.46,25,12,Reduce ventilation,14,2,2,2025,6,5,1,1
B1,2,Zone-8,Room-150,Weekend,Winter,23.45,26.92,48.3,577,11,ON,Cooling,24,60,6.58,565.7,1.95,0.15,1.41,53.08,43.53,96.9,52.13,24,8,Dim lighting,15,2,2,2025,6,5,1,1
B1,2,Zone-3,Room-139,Weekend,Winter,23.9,27.54,61.8,401,0,OFF,Cooling,28,10,4.69,400.0,2.98,0.15,1.0,43.22,35.44,97.1,44.87,25,8,Shift non-critical loads,16,2,2,2025,6,5,1,1
B1,2,Zone-8,Room-125,Weekend,Winter,23.33,28.63,43.4,483,3,ON,Cooling,24,60,5.95,207.1,5.22,0.15,0.52,49.03,40.2,95.3,49.88,25,12,Increase HVAC setpoint,17,2,2,2025,6,5,1,1
B1,1,Zone-7,Room-143,Weekend,Winter,24.01,30.36,49.5,489,5,ON,Cooling,24,60,5.86,0.0,2.19,0.18,0.0,52.04,42.67,99.9,52.57,25,12,Increase ventilation,18,2,2,2025,6,5,1,1
B1,4,Zone-6,Room-122,Weekend,Winter,24.13,31.07,55.2,481,3,ON,Cooling,24,60,5.51,0.0,3.09,0.18,0.0,52.36,42.94,98.3,53.29,25,12,Increase HVAC setpoint,19,2,2,2025,6,5,1,1
B1,3,Zone-7,Room-120,Weekend,Winter,23.68,30.96,62.6,427,0,ON,Cooling,24,10,4.65,0.0,3.01,0.18,0.0,47.6,39.03,95.9,49.18,25,12,Dim lighting,20,2,2,2025,6,5,1,1
B1,1,Zone-4,Room-131,Weekend,Winter,23.9,30.94,58.9,444,3,ON,Cooling,24,60,5.43,0.0,2.7,0.18,0.0,51.99,42.63,97.7,50.62,25,12,Increase HVAC setpoint,21,2,2,2025,6,5,1,1
B1,1,Zone-8,Room-129,Weekend,Winter,23.82,29.43,65.2,544,9,ON,Cooling,24,60,6.62,0.0,3.48,0.18,0.0,53.82,44.13,96.1,55.47,25,12,Maintain settings,22,2,2,2025,6,5,1,1
B1,5,Zone-6,Room-150,Weekend,Winter,23.64,28.57,57.8,456,3,ON,Cooling,24,60,5.36,0.0,3.15,0.1,0.0,49.25,40.38,96.6,49.56,25,12,Maintain settings,23,2,2,2025,6,5,1,1
B1,2,Zone-3,Room-147,Weekday,Winter,23.64,28.51,47.7,528,8,ON,Cooling,24,60,6.28,0.0,2.26,0.1,0.0,50.57,41.47,97.7,50.72,25,12,Reduce ventilation,0,3,2,2025,0,6,1,0
B1,3,Zone-1,Room-119,Weekday,Winter,23.4,26.84,43.1,451,2,ON,Cooling,24,60,5.67,0.0,4.01,0.1,0.0,46.54,38.16,95.6,47.44,25,12,Shift non-critical loads,1,3,2,2025,0,6,1,0
B1,5,Zone-6,Room-141,Weekday,Winter,24.15,24.74,63.4,530,8,ON,Ventilation,24,60,6.08,0.0,4.07,0.1,0.0,47.51,38.96,96.6,48.61,25,12,Maintain settings,2,3,2,2025,0,6,1,0
B1,5,Zone-3,Room-121,Weekday,Winter,23.87,22.94,58.6,404,0,OFF,Ventilation,28,10,4.77,0.0,3.72,0.1,0.0,38.19,31.32,97.6,38.19,25,8,Dim lighting,3,3,2,2025,0,6,1,0
B1,4,Zone-2,Room-106,Weekday,Winter,23.34,20.03,63.0,496,6,ON,Ventilation,24,60,5.82,0.0,2.98,0.1,0.0,40.19,32.96,94.1,38.97,25,12,Shift non-critical loads,4,3,2,2025,0,6,1,0
B1,1,Zone-4,Room-134,Weekday,Winter,23.54,19.4,62.5,443,0,OFF,Ventilation,28,10,4.77,0.0,0.89,0.1,0.0,36.26,29.73,95.2,36.84,25,8,Shift non-critical loads,5,3,2,2025,0,6,1,0
B1,4,Zone-3,Room-103,Weekday,Winter,23.41,18.69,52.6,509,7,ON,Ventilation,24,60,6.43,0.0,2.75,0.1,0.0,44.53,36.51,96.5,44.77,25,12,Maintain settings,6,3,2,2025,0,6,1,0
B1,2,Zone-1,Room-144,Weekday,Winter,23.03,16.83,54.4,416,0,OFF,Ventilation,28,10,5.46,207.1,3.39,0.1,0.52,33.95,27.84,94.3,31.98,25,8,Maintain settings,7,3,2,2025,0,6,1,0
B1,2,Zone-3,Room-131,Weekday,Winter,24.98,17.36,44.6,1194,49,ON,Ventilation,24,90,13.56,400.0,2.23,0.1,1.0,82.71,67.82,76.1,80.72,24,8,Increase ventilation,8,3,2,2025,0,6,1,0
B1,2,Zone-8,Room-123,Weekday,Winter,24.76,16.78,50.8,1253,52,ON,Ventilation,24,90,14.58,565.7,0.77,0.15,1.41,86.71,71.1,75.4,88.17,24,8,Maintain settings,9,3,2,2025,0,6,1,0
B1,5,Zone-6,Room-141,Weekday,Winter,24.19,18.57,61.2,1211,51,ON,Ventilation,24,90,13.78,692.8,3.21,0.15,1.73,84.61,69.38,78.1,83.32,24,8,Dim lighting,10,3,2,2025,0,6,1,0
B1,3,Zone-1,Room-132,Weekday,Winter,24.59,19.86,65.8,1087,41,ON,Ventilation,24,90,12.13,772.7,1.76,0.15,1.93,73.13,59.97,80.8,71.35,24,8,Dim lighting,11,3,2,2025,0,6,1,0
B1,1,Zone-8,Room-124,Weekday,Winter,24.48,19.44,61.4,1180,46,ON,Ventilation,24,90,13.7,800.0,2.72,0.15,2.0,80.64,66.12,78.1,82.37,24,8,Reduce ventilation,12,3,2,2025,0,6,1,0
B1,3,Zone-2,Room-140,Weekday,Winter,24.28,23.27,46.3,1176,48,ON,Ventilation,24,90,14.05,772.7,4.22,0.15,1.93,84.46,69.26,80.8,84.6,24,8,Reduce ventilation,13,3,2,2025,0,6,1,0
B1,3,Zone-3,Room-145,Weekday,Winter,24.11,24.04,46.7,1184,48,ON,Ventilation,24,90,13.7,692.8,4.26,0.15,1.73,83.74,68.67,81.3,84.72,24,8,Increase HVAC setpoint,14,3,2,2025,0,6,1,0
B1,3,Zone-5,Room-108,Weekday,Winter,24.69,26.51,58.4,1164,45,ON,Cooling,24,90,13.42,565.7,1.66,0.15,1.41,84.55,69.33,78.3,86.53,24,8,Decrease HVAC setpoint,15,3,2,2025,0,6,1,0
B1,4,Zone-6,Room-128,Weekday,Winter,24.78,26.67,58.2,1052,41,ON,Cooling,24,90,12.61,400.0,3.57,0.15,1.0,82.69,67.81,83.0,81.18,24,8,Decrease HVAC setpoint,16,3,2,2025,0,6,1,0
